Manufacturer,"Model Number",Name,"Product Line",Created,Certification,Tested,RV,Expires,Reason
"Equipements Recreatifs Jambette, Inc.",AO-LAT3-000-H-35,"Brocco grande ornament (3.5 dia.post)","Blocs psychomoteurs J3 / J3 Play Structures",2018-10-25,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2018-10-26,78314,2021-12-31,"Expires 3 years after test"
"Equipements Recreatifs Jambette, Inc.",AO-LAT2-000-H-35,"Brocco ornament (3.5 dia.post)","Blocs psychomoteurs J3 / J3 Play Structures",2018-10-25,"ASTM F1487-17",2018-10-26,78313,2021-12-31,"Expires 3 years after test"
"Equipements Recreatifs Jambette, Inc.",AO-LAT2-000-H-35,"Brocco ornament (3.5 dia.post)","Blocs psychomoteurs J3 / J3 Play Structures",2018-10-25,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2018-10-26,78313,2021-12-31,"Expires 3 years after test"
GameTime,"Flower Talk Tube (2-5)","Flower Talk Tube (2-5)",Powerscape,2017-08-21,"ASTM F1487-17",2017-08-21,43158,2022-12-31,"Family expires 2020-12-31"
GameTime,"Flower Talk Tube (2-5)","Flower Talk Tube (2-5)",Powerscape,2017-08-21,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2022-12-31,"Family expires 2020-12-31"
GameTime,38217,"Flower Talk Tube (2-5)",PlayTrails,2017-08-21,"ASTM F1487-17",2017-08-21,43158,2022-12-31,"Family expires 2020-12-31"
GameTime,38217,"Flower Talk Tube (2-5)",PlayTrails,2017-08-21,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2022-12-31,"Family expires 2020-12-31"
GameTime,90174,"Flower Talk Tube (Ground Level)",Powerscape,2017-07-12,"ASTM F1487-17",2017-08-21,43158,2022-12-31,"Family expires 2020-12-31"
GameTime,90174,"Flower Talk Tube (Ground Level)",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2022-12-31,"Family expires 2020-12-31"
GameTime,90013,"Flower Talk Tube 4'6"" To 6'",Powerscape,2017-07-12,"ASTM F1487-17",2017-08-21,43158,2022-12-31,"Family expires 2020-12-31"
GameTime,90013,"Flower Talk Tube 4'6"" To 6'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2022-12-31,"Family expires 2020-12-31"
GameTime,90113,"Flower Talk Tube 6'6"" To 8'",Powerscape,2017-07-12,"ASTM F1487-17",2017-08-21,43158,2022-12-31,"Family expires 2020-12-31"
GameTime,90113,"Flower Talk Tube 6'6"" To 8'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2022-12-31,"Family expires 2020-12-31"
GameTime,81769,"Talk Tube Attachment (Ground Level)",Powerscape,2017-07-12,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,81769,"Talk Tube Attachment (Ground Level)",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,90011,"Flower Talk Tube 6"" To 2'",Powerscape,2017-07-12,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,90011,"Flower Talk Tube 6"" To 2'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,90012,"Flower Talk Tube 2'6"" To 4'",Powerscape,2017-07-12,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,90012,"Flower Talk Tube 2'6"" To 4'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,19368,"Flower Talk Tube",Primetime,2017-07-12,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,19368,"Flower Talk Tube",Primetime,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,81768,"Talk Tube Attchment",Powerscape,2017-07-12,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,81768,"Talk Tube Attchment",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,19367,"Talk Tube Attachment",Primetime,2017-07-12,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,19367,"Talk Tube Attachment",Primetime,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,18815,"Talk Tube Attachment",Primetime,2017-07-12,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,18815,"Talk Tube Attachment",Primetime,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,19196,"Flower Talk tube 4'6""-6""",Primetime,2012-04-06,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,19196,"Flower Talk tube 4'6""-6""",Primetime,2012-04-06,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,19197,"Flower Talk tube 6'6""-8'",Primetime,2012-04-06,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,19197,"Flower Talk tube 6'6""-8'",Primetime,2012-04-06,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,19194,"Flower Talk Tube 6""-2'",Primetime,2012-04-06,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,19194,"Flower Talk Tube 6""-2'",Primetime,2012-04-06,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,19195,"Flower Talk Tube 2'6""-4'",Primetime,2012-04-06,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,19195,"Flower Talk Tube 2'6""-4'",Primetime,2012-04-06,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,12679,"Talk Tube 6"" Thru 2'",Powerscape,2012-04-06,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,12679,"Talk Tube 6"" Thru 2'",Powerscape,2012-04-06,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,12680,"Talk Tube 2'6"" Thru 4'",Powerscape,2012-04-06,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,12680,"Talk Tube 2'6"" Thru 4'",Powerscape,2012-04-06,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,12681,"Talk Tube 4'6"" Thru 6'",Powerscape,2012-04-06,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,12681,"Talk Tube 4'6"" Thru 6'",Powerscape,2012-04-06,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,18625,"Talk Tube 6'6"" Thru 8'",Primetime,2012-04-06,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,18625,"Talk Tube 6'6"" Thru 8'",Primetime,2012-04-06,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,81675,"TALK TUBE, GROUND ACCESS",Powerscape,2004-06-08,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,81675,"TALK TUBE, GROUND ACCESS",Powerscape,2004-06-08,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,81676,"TALK TUBE, PLATFORM ACCESS",Powerscape,2004-06-08,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,81676,"TALK TUBE, PLATFORM ACCESS",Powerscape,2004-06-08,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,81677,"TALK TUBE, PLATFORM ACCESS",Powerscape,2004-06-08,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,81677,"TALK TUBE, PLATFORM ACCESS",Powerscape,2004-06-08,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,81678,"TALK TUBE, PLATFORM ACCESS",Powerscape,2004-06-08,"ASTM F1487-17",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,81678,"TALK TUBE, PLATFORM ACCESS",Powerscape,2004-06-08,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-08-21,43158,2020-12-31,"Expires 3 years after test"
GameTime,C80704,,Powerscape,2010-06-22,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2013-07-25,8491,2017-12-31,"Expires 4 years after test"
GameTime,91479,"Ramp Link 11 Sensory Wave 5'6"" & 6'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91479,"Ramp Link 11 Sensory Wave 5'6"" & 6'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91480,"Ramp Link 11 Sensory Wave 6'6"" & 7'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91480,"Ramp Link 11 Sensory Wave 6'6"" & 7'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91481,"Ramp Link 11 Sensory Wave 7'6"" & 8'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91481,"Ramp Link 11 Sensory Wave 7'6"" & 8'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91478,"Ramp Link 11 Sensory Wave 4'6"" & 5'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91478,"Ramp Link 11 Sensory Wave 4'6"" & 5'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91475,"Ramp Link 11 Sensory Wave 1'6"" & 2'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91475,"Ramp Link 11 Sensory Wave 1'6"" & 2'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91476,"Ramp Link 11 Sensory Wave 2'6"" & 3'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91476,"Ramp Link 11 Sensory Wave 2'6"" & 3'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91477,"Ramp Link 11 Sensory Wave 3'6"" & 4'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91477,"Ramp Link 11 Sensory Wave 3'6"" & 4'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91472,"Ramp Attachment 11 Sensory Wave 1'6"" & 2'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91472,"Ramp Attachment 11 Sensory Wave 1'6"" & 2'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91473,"Ramp Attachment 11 Sensory Wave 2'6"" & 3'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91473,"Ramp Attachment 11 Sensory Wave 2'6"" & 3'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91474,"Ramp Attachment 11 Sensory Wave 3'6"" & 4'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91474,"Ramp Attachment 11 Sensory Wave 3'6"" & 4'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91468,"ADA Wide Ramp Attachment 11 Sensory Wave (1'6"" & 2')",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91468,"ADA Wide Ramp Attachment 11 Sensory Wave (1'6"" & 2')",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91469,"ADA Wide Ramp Attachment 11 Sensory Wave (2'6"" & 3')",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91469,"ADA Wide Ramp Attachment 11 Sensory Wave (2'6"" & 3')",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91470,"ADA Wide Ramp Attachment 11 Sensory Wave (3'6"" & 4')",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91470,"ADA Wide Ramp Attachment 11 Sensory Wave (3'6"" & 4')",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91471,"Ramp Attachment 11 Sensory Wave 1'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91471,"Ramp Attachment 11 Sensory Wave 1'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91464,"ADA Wide Ramp Link 11 Sensory Wave (5'6"" & 6') 147""Link",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91464,"ADA Wide Ramp Link 11 Sensory Wave (5'6"" & 6') 147""Link",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91465,"ADA Wide Ramp Link 11 Sensory Wave (6'6"" & 7') 147""Link",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91465,"ADA Wide Ramp Link 11 Sensory Wave (6'6"" & 7') 147""Link",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91466,"ADA Wide Ramp Link 11 Sensory Wave (7'6"" & 8') 147""Link",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91466,"ADA Wide Ramp Link 11 Sensory Wave (7'6"" & 8') 147""Link",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91467,"ADA Wide Ramp Attachment 11 Sensory Wave (1')",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91467,"ADA Wide Ramp Attachment 11 Sensory Wave (1')",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91461,"ADA Wide Ramp Link 11 Sensory Wave (2'6"" & 3') 147""Link",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91461,"ADA Wide Ramp Link 11 Sensory Wave (2'6"" & 3') 147""Link",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91462,"ADA Wide Ramp Link 11 Sensory Wave (3'6"" & 4') 147""Link",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91462,"ADA Wide Ramp Link 11 Sensory Wave (3'6"" & 4') 147""Link",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91463,"ADA Wide Ramp Link 11 Sensory Wave (4'6""& 5') 147"" Link",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91463,"ADA Wide Ramp Link 11 Sensory Wave (4'6""& 5') 147"" Link",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91343,"ADA Wide Ramp Attachment Sensory Wave 1'6"" & 2'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91343,"ADA Wide Ramp Attachment Sensory Wave 1'6"" & 2'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91353,"Ramp Attachment Sensory Wave 1'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91353,"Ramp Attachment Sensory Wave 1'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91354,"Ramp Attachment Sensory Wave 1'6"" & 2'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91354,"Ramp Attachment Sensory Wave 1'6"" & 2'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91460,"ADA Wide Ramp Link 11 Sensory Wave (1'6"" & 2') 147"" Link",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91460,"ADA Wide Ramp Link 11 Sensory Wave (1'6"" & 2') 147"" Link",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91198,"Accessible Ramp Link Timbers 3'6""-4'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91198,"Accessible Ramp Link Timbers 3'6""-4'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91196,"Accessible Ramp Link Timbers 1'6""-2'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91196,"Accessible Ramp Link Timbers 1'6""-2'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91197,"Accessible Ramp Link Timbers 2'6""-3'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91197,"Accessible Ramp Link Timbers 2'6""-3'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91189,"Ramp Attachment Timbers 3'6""-4'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91189,"Ramp Attachment Timbers 3'6""-4'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91186,"Ramp Attachment Timbers 1'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91186,"Ramp Attachment Timbers 1'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91187,"Ramp Attachment Timbers 1'6""-2'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91187,"Ramp Attachment Timbers 1'6""-2'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91188,"Ramp Attachment Timbers 2'6""-3'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91188,"Ramp Attachment Timbers 2'6""-3'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91060,"Accessible Ramp Link 3D 6'6"" & 7'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91060,"Accessible Ramp Link 3D 6'6"" & 7'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91061,"Accessible Ramp Link 3D 7'6"" & 8'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91061,"Accessible Ramp Link 3D 7'6"" & 8'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91056,"Accessible Ramp Link 3D 2'6"" & 3'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91056,"Accessible Ramp Link 3D 2'6"" & 3'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91057,"Accessible Ramp Link 3D 3'6"" & 4'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91057,"Accessible Ramp Link 3D 3'6"" & 4'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91058,"Accessible Ramp Link 3D 4'6"" & 5'",Powerscape,2017-07-12,"ASTM F1487-17",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
GameTime,91058,"Accessible Ramp Link 3D 4'6"" & 5'",Powerscape,2017-07-12,"CAN/CSA Z-614-14, Update No. 1, Sept. 2016",2017-03-20,31987,2020-12-31,"Expires 3 years after test"
